"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of Actin Cytoskeleton Reorganization (GO:2000249)","2/25",0.0942585153449094,0.382738134032078,0,0,4.118749342036,9.72730842942398,"BAIAP2L1;MDK"
"Regulation Of Biomineral Tissue Development (GO:0070167)","2/25",0.0942585153449094,0.382738134032078,0,0,4.118749342036,9.72730842942398,"ECM1;SOX9"
"Positive Regulation Of Protein Phosphorylation (GO:0001934)","12/377",0.0952742800630363,0.382738134032078,0,0,1.56796628029505,3.68628149454924,"CCNA2;NELL1;CEMIP;CLDN3;SFRP2;GDF15;EGF;BIRC5;TTK;SOX9;MMP9;PROM2"
"Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)","5/117",0.0966719809744814,0.382738134032078,0,0,2.12031794425087,4.95397799665264,"CEMIP;EGF;HMGA2;CD24;EZH2"
"Purine Ribonucleotide Metabolic Process (GO:0009150)","4/84",0.0972645458061388,0.382738134032078,0,0,2.37287104622871,5.52955060382257,"NT5E;FIGNL1;AK4;ENPP3"
"Carboxylic Acid Transport (GO:0046942)","3/53",0.0973689894528177,0.382738134032078,0,0,2.84490291262136,6.62648300399211,"SLC16A7;SLC1A4;SLC1A7"
"Gonad Development (GO:0008406)","3/53",0.0973689894528177,0.382738134032078,0,0,2.84490291262136,6.62648300399211,"SIX4;BIK;SOX9"
"Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)","3/53",0.0973689894528177,0.382738134032078,0,0,2.84490291262136,6.62648300399211,"CST2;CST1;CST4"
"Protein Phosphorylation (GO:0006468)","15/500",0.0994309262257413,0.382738134032078,0,0,1.47680412371134,3.40889526938361,"IGFBP3;STK39;TTK;DCLK1;AURKA;PRDX4;MELK;SBK1;CHEK1;PBK;CDK1;BIRC5;PAK6;NEK2;PDK1"
"B Cell Chemotaxis (GO:0035754)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"CXCL13"
"ERBB2-EGFR Signaling Pathway (GO:0038134)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"EGF"
"Regulation Of Endothelial Cell-Matrix Adhesion Via Fibronectin (GO:1904904)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"MMP12"
"GDP-mannose Metabolic Process (GO:0019673)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"GMDS"
"L-ascorbic Acid Metabolic Process (GO:0019852)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SLC2A1"
"L-aspartate Import Across Plasma Membrane (GO:0140009)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SLC1A4"
"L-aspartate Transmembrane Transport (GO:0070778)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SLC1A4"
"Regulation Of Glomerular Filtration (GO:0003093)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"F2RL1"
"Regulation Of Hepatocyte Proliferation (GO:2000345)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"MDK"
"Regulation Of Hyaluronan Biosynthetic Process (GO:1900125)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"EGF"
"Regulation Of Keratinocyte Apoptotic Process (GO:1902172)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SFRP4"
"Regulation Of Lysosome Organization (GO:1905671)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"LAPTM4B"
"Regulation Of Mitotic Spindle Checkpoint (GO:1903504)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"CCNB1"
"Aromatic Compound Biosynthetic Process (GO:0019438)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"PSAT1"
"Regulation Of Neutrophil Extravasation (GO:2000389)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"MDK"
"Bundle Of His cell-Purkinje Myocyte Adhesion Involved In Cell Communication (GO:0086073)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"DSP"
"Regulation Of Retinal Ganglion Cell Axon Guidance (GO:0090259)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"NELL1"
"Cellular Response To Iron Ion (GO:0071281)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"TFAP2A"
"Regulation Of Tooth Mineralization (GO:0070170)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"TFAP2A"
"Regulation Of Type B Pancreatic Cell Proliferation (GO:0061469)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SGPP2"
"Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"STK39"
"Renal Filtration Cell Differentiation (GO:0061318)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"CD24"
"Resolution Of Recombination Intermediates (GO:0071139)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"RMI2"
"Response To Heparin (GO:0071503)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SOX9"
"Response To Peptidoglycan (GO:0032494)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"INAVA"
"Response To Testosterone (GO:0033574)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SPP1"
"Retinal Ganglion Cell Axon Guidance (GO:0031290)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"NELL1"
"Epithelial Tube Formation (GO:0072175)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SOX9"
"Subtelomeric Heterochromatin Formation (GO:0031509)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"EZH2"
"tRNA Catabolic Process (GO:0016078)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SLFN13"
"Tongue Development (GO:0043586)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SIX4"
"Glomerular Epithelial Cell Differentiation (GO:0072311)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"CD24"
"Trigeminal Nerve Development (GO:0021559)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"TFAP2A"
"Ventricular Compact Myocardium Morphogenesis (GO:0003223)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"DSP"
"Hepatocyte Differentiation (GO:0070365)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"E2F8"
"Hexose Import Across Plasma Membrane (GO:0140271)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SLC2A5"
"Intracellular Phosphate Ion Homeostasis (GO:0030643)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"XPR1"
"Iron Coordination Entity Transport (GO:1901678)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"LCN2"
"Kidney Morphogenesis (GO:0060993)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SOX4"
"Leukocyte Chemotaxis Involved In Inflammatory Response (GO:0002232)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"MDK"
"Maintenance Of DNA Repeat Elements (GO:0043570)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"RMI2"
"Negative Regulation Of Amyloid Precursor Protein Biosynthetic Process (GO:0042985)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"BACE2"
"Negative Regulation Of Cardiac Muscle Cell Apoptotic Process (GO:0010667)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"MDK"
"Negative Regulation Of Cell Size (GO:0045792)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"DEPTOR"
"Negative Regulation Of Cellular Extravasation (GO:0002692)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"ENC1"
"Negative Regulation Of Cellular Response To Hypoxia (GO:1900038)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"ENO1"
"Negative Regulation Of Cytokinesis (GO:0032466)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"E2F8"
"Negative Regulation Of Gene Expression Via CpG Island Methylation (GO:0044027)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"UHRF1"
"Negative Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043569)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"CILP"
"Negative Regulation Of Mast Cell Activation (GO:0033004)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"ENPP3"
"Negative Regulation Of Monocyte Chemotaxis (GO:0090027)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"GREM1"
"Negative Regulation Of Morphogenesis Of An Epithelium (GO:1905331)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SULF1"
"Negative Regulation Of Neuron Migration (GO:2001223)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"COL3A1"
"Notochord Development (GO:0030903)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"STIL"
"Nucleoside Triphosphate Biosynthetic Process (GO:0009142)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"AK4"
"Plasma Membrane Raft Organization (GO:0044857)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"FA2H"
"Positive Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033634)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"CXCL13"
"Positive Regulation Of Gonad Development (GO:1905941)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SOX9"
"Positive Regulation Of Granulocyte Differentiation (GO:0030854)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"TESC"
"Positive Regulation Of Male Gonad Development (GO:2000020)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SOX9"
"Positive Regulation Of Mitotic Cytokinesis (GO:1903490)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"BIRC5"
"Positive Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034767)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"STK39"
"Positive Regulation Of Osteoblast Proliferation (GO:0033690)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"CCNA2"
"Positive Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034137)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"F2RL1"
"Protein C-linked Glycosylation Via 2'-alpha-mannosyl-L-tryptophan (GO:0018406)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"DPY19L1"
"Protein C-linked Glycosylation Via Tryptophan (GO:0018317)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"DPY19L1"
"Purine Nucleobase Biosynthetic Process (GO:0009113)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"PAICS"
"Purine Ribonucleoside Catabolic Process (GO:0046130)","1/5",0.0995420220761895,0.382738134032078,0,0,11.8242753623188,27.2806771388626,"SORD"
"ERBB Signaling Pathway (GO:0038127)","3/54",0.101591137602254,0.386959501653528,0,0,2.78897772701314,6.37783141012741,"EGF;SOX9;FAM83A"
"Apical Junction Assembly (GO:0043297)","3/54",0.101591137602254,0.386959501653528,0,0,2.78897772701314,6.37783141012741,"CLDN3;CLDN2;ECT2"
"Regulation Of Myoblast Differentiation (GO:0045661)","3/54",0.101591137602254,0.386959501653528,0,0,2.78897772701314,6.37783141012741,"IGFBP3;SOX9;SOX4"
"Epidermal Cell Differentiation (GO:0009913)","3/54",0.101591137602254,0.386959501653528,0,0,2.78897772701314,6.37783141012741,"DSP;ST14;SPINK5"
"Negative Regulation Of Protein Catabolic Process (GO:0042177)","3/54",0.101591137602254,0.386959501653528,0,0,2.78897772701314,6.37783141012741,"NQO1;NELL1;MAD2L1"
"Regulation Of Protein Phosphorylation (GO:0001932)","9/265",0.101888623532494,0.387190137908634,0,0,1.67373191194581,3.82259445103949,"CCNA2;CLDN3;IGFBP3;SORD;BIRC5;SOX9;ECT2;MMP9;PROM2"
"Regulation Of Protein Kinase Activity (GO:0045859)","5/119",0.102032406056553,0.387190137908634,0,0,2.0829054343175,4.75415835580233,"CCNA2;CEACAM1;DEPTOR;THY1;ECT2"
"Apoptotic Process (GO:0006915)","8/228",0.103398038328107,0.390393173680402,0,0,1.73017645744918,3.92606328139575,"EGLN3;MELK;BIK;CHEK1;PAK6;PHLDA2;CIT;MCM2"
"Protein Modification Process (GO:0036211)","20/711",0.105161206169934,0.390393173680402,0,0,1.38445474362967,3.11815316137006,"ERO1A;DSP;EGLN3;ST6GALNAC1;IGFBP3;STK39;PLOD2;FUT2;DCLK1;AURKA;CCNA2;COL3A1;MELK;FUT9;CHEK1;CDK1;BIRC5;PAK6;NEK2;PDK1"
"Ceramide Metabolic Process (GO:0006672)","3/55",0.10588511027618,0.390393173680402,0,0,2.73520351008215,6.14162770658713,"FA2H;PLPP2;FUT3"
"T Cell Activation Involved In Immune Response (GO:0002286)","2/27",0.107390760234846,0.390393173680402,0,0,3.78886198547215,8.45401625971324,"MDK;F2RL1"
"Cardiac Muscle Cell Differentiation (GO:0055007)","2/27",0.107390760234846,0.390393173680402,0,0,3.78886198547215,8.45401625971324,"GREM1;MESP1"
"In Utero Embryonic Development (GO:0001701)","2/27",0.107390760234846,0.390393173680402,0,0,3.78886198547215,8.45401625971324,"FUT8;STIL"
"Microtubule Polymerization Or Depolymerization (GO:0031109)","2/27",0.107390760234846,0.390393173680402,0,0,3.78886198547215,8.45401625971324,"KIF14;KIF2C"
"Peptide Cross-Linking (GO:0018149)","2/27",0.107390760234846,0.390393173680402,0,0,3.78886198547215,8.45401625971324,"DSP;COL3A1"
"Positive Regulation Of Mitotic Cell Cycle (GO:0045931)","2/27",0.107390760234846,0.390393173680402,0,0,3.78886198547215,8.45401625971324,"CCNB1;AURKA"
"Positive Regulation Of Response To Wounding (GO:1903036)","2/27",0.107390760234846,0.390393173680402,0,0,3.78886198547215,8.45401625971324,"CLDN3;MDK"
"Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443)","2/27",0.107390760234846,0.390393173680402,0,0,3.78886198547215,8.45401625971324,"CDC20;UBE2C"
"Positive Regulation Of Phosphorylation (GO:0042327)","8/231",0.109237696614368,0.390393173680402,0,0,1.70663611022355,3.77888328401196,"CCNA2;NELL1;CLDN3;EGF;BIRC5;SOX9;MMP9;PROM2"
"Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)","3/56",0.110249072966012,0.390393173680402,0,0,2.68345850888441,5.917061361724,"TFAP2A;SORD;FOXM1"
"Mitotic DNA Damage Checkpoint Signaling (GO:0044773)","3/56",0.110249072966012,0.390393173680402,0,0,2.68345850888441,5.917061361724,"DEPDC1B;CHEK1;CDK1"
"Positive Regulation Of Cellular Metabolic Process (GO:0031325)","3/56",0.110249072966012,0.390393173680402,0,0,2.68345850888441,5.917061361724,"CCNB1;SORD;CDK1"
"Positive Regulation Of Apoptotic Process (GO:0043065)","9/270",0.11085152262704,0.390393173680402,0,0,1.64124341770002,3.61001929195123,"TOP2A;TFAP2A;SFRP4;SFRP2;MELK;IGFBP3;ECT2;SOX4;SPDEF"
"Peptidyl-Serine Phosphorylation (GO:0018105)","6/158",0.111575099922715,0.390393173680402,0,0,1.87553081971432,4.11314669227897,"SBK1;STK39;CDK1;PBK;TTK;AURKA"
"Regulation Of Programmed Cell Death (GO:0043067)","7/195",0.112328521519393,0.390393173680402,0,0,1.77016843971631,3.87016789221643,"TOX3;BIK;STYK1;ANP32E;SOX9;NME1;MCM2"
"Positive Regulation Of MAPK Cascade (GO:0043410)","10/310",0.11295917646132,0.390393173680402,0,0,1.58724279835391,3.46134607629245,"SOX2;NELL1;GPR37;GDF15;DOK5;EGF;F2RL1;CD24;INAVA;EZH2"
"Regulation Of Cell Motility (GO:2000145)","5/123",0.113185927488191,0.390393173680402,0,0,2.01188507647788,4.38334116749839,"FRMD5;CEACAM1;TNC;KIF14;FUT3"
"Establishment Of Endothelial Barrier (GO:0061028)","2/28",0.114129620143524,0.390393173680402,0,0,3.64295027006891,7.90673379254535,"CLDN3;F2RL1"
"Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010)","2/28",0.114129620143524,0.390393173680402,0,0,3.64295027006891,7.90673379254535,"NELL1;SULF1"
"Limb Development (GO:0060173)","2/28",0.114129620143524,0.390393173680402,0,0,3.64295027006891,7.90673379254535,"COMP;GREM1"
"Negative Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010972)","2/28",0.114129620143524,0.390393173680402,0,0,3.64295027006891,7.90673379254535,"DEPDC1B;CHEK1"
"Protein Depolymerization (GO:0051261)","2/28",0.114129620143524,0.390393173680402,0,0,3.64295027006891,7.90673379254535,"KIF14;KIF2C"
"Membrane Lipid Biosynthetic Process (GO:0046467)","3/57",0.114681175195143,0.390393173680402,0,0,2.63362998921251,5.70338749922046,"FA2H;PLPP2;SGPP2"
"Positive Regulation Of GTPase Activity (GO:0043547)","8/234",0.115254637630511,0.390393173680402,0,0,1.68372072796852,3.63786612883645,"GRTP1;ARHGEF19;F2RL1;THY1;CXCL13;ECT2;NGEF;EZH2"
"Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)","4/90",0.117351060732566,0.390393173680402,0,0,2.20664290160131,4.72792068232394,"CEACAM1;EGF;F2RL1;SOX9"
"'De Novo' AMP Biosynthetic Process (GO:0044208)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"PAICS"
"Regulation Of Entry Of Bacterium Into Host Cell (GO:2000535)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"KRT6A"
"GMP Biosynthetic Process (GO:0006177)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"PAICS"
"Adherens Junction Maintenance (GO:0034334)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"INAVA"
"Regulation Of Male Gonad Development (GO:2000018)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"SOX9"
"Regulation Of Mitotic Cytokinesis (GO:1902412)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"BIRC5"
"Autophagosome Membrane Docking (GO:0016240)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"VMP1"
"Axon Extension Involved In Axon Guidance (GO:0048846)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"NELL1"
"Cardiac Muscle Cell-Cardiac Muscle Cell Adhesion (GO:0086042)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"DSP"
"Cellular Hypotonic Response (GO:0071476)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"STK39"
"Regulation Of Striated Muscle Cell Differentiation (GO:0051153)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"MESP1"
"Regulation Of Striated Muscle Tissue Development (GO:0016202)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"CENPF"
"Cellular Response To Hepatocyte Growth Factor Stimulus (GO:0035729)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"NELL1"
"Regulation Of Transforming Growth Factor Beta1 Production (GO:0032908)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"LAPTM4B"
"Regulation Of Transforming Growth Factor Beta2 Production (GO:0032909)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"CDH3"
"Choline Transport (GO:0015871)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"SLC44A5"
"Response To Hepatocyte Growth Factor (GO:0035728)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"NELL1"
"Dendrite Arborization (GO:0140059)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"NELL1"
"Desmosome Organization (GO:0002934)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"DSP"
"Retinal Rod Cell Differentiation (GO:0060221)","1/6",0.118231167643622,0.390393173680402,0,0,9.45893719806763,20.195904725945,"SOX9"
